response_id,product,model,rank,product_raw,code,amount_reported,amount_unit,amount_currency,amount_chf,unit_basis,amount_note,share,alloc_basis,n_lines,response_uid,condition,prompt_key,attrs,budget_chf,risk_value,term_value,env_value,has_budget,has_risk,has_term,has_environment,category,tier
1741,Coinbase,GPT-5.5,2,Coinbase,COINBASE,6000.0,currency,CHF,6000.0,prompt,,0.3,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|123,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#123,budget_risk_term_environment,20000.0,risk-neutral,less than one year,recession,True,True,True,True,US-listed CEX,US regulated
1741,Kraken,GPT-5.5,1,Kraken,KRAKEN,10000.0,currency,CHF,10000.0,prompt,,0.5,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|123,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#123,budget_risk_term_environment,20000.0,risk-neutral,less than one year,recession,True,True,True,True,US-listed CEX,US regulated
1741,Swissquote,GPT-5.5,3,Swissquote,SWISSQUOTE,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|123,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#123,budget_risk_term_environment,20000.0,risk-neutral,less than one year,recession,True,True,True,True,Swiss bank/broker,Swiss regulated
1742,Binance,GPT-5.5,4,Binance,BINANCE,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|121,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#121,budget_risk_term_environment,20000.0,risk-neutral,less than one year,expansion,True,True,True,True,Global CEX,Global / offshore
1742,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|121,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#121,budget_risk_term_environment,20000.0,risk-neutral,less than one year,expansion,True,True,True,True,EU-regulated CEX,EU regulated
1742,Coinbase,GPT-5.5,2,Coinbase,COINBASE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|121,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#121,budget_risk_term_environment,20000.0,risk-neutral,less than one year,expansion,True,True,True,True,US-listed CEX,US regulated
1742,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|121,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#121,budget_risk_term_environment,20000.0,risk-neutral,less than one year,expansion,True,True,True,True,US-listed CEX,US regulated
1743,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|125,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#125,budget_risk_term_environment,20000.0,risk-neutral,one to three years,expansion,True,True,True,True,EU-regulated CEX,EU regulated
1743,Coinbase,GPT-5.5,2,Coinbase,COINBASE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|125,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#125,budget_risk_term_environment,20000.0,risk-neutral,one to three years,expansion,True,True,True,True,US-listed CEX,US regulated
1743,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|125,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#125,budget_risk_term_environment,20000.0,risk-neutral,one to three years,expansion,True,True,True,True,US-listed CEX,US regulated
1743,Swissquote,GPT-5.5,3,Swissquote,SWISSQUOTE,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|125,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#125,budget_risk_term_environment,20000.0,risk-neutral,one to three years,expansion,True,True,True,True,Swiss bank/broker,Swiss regulated
1744,Binance,GPT-5.5,4,Binance,BINANCE,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|124,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#124,budget_risk_term_environment,20000.0,risk-neutral,less than one year,recovery,True,True,True,True,Global CEX,Global / offshore
1744,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|124,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#124,budget_risk_term_environment,20000.0,risk-neutral,less than one year,recovery,True,True,True,True,EU-regulated CEX,EU regulated
1744,Coinbase,GPT-5.5,2,Coinbase,COINBASE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|124,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#124,budget_risk_term_environment,20000.0,risk-neutral,less than one year,recovery,True,True,True,True,US-listed CEX,US regulated
1744,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|124,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#124,budget_risk_term_environment,20000.0,risk-neutral,less than one year,recovery,True,True,True,True,US-listed CEX,US regulated
1745,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|127,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#127,budget_risk_term_environment,20000.0,risk-neutral,one to three years,recession,True,True,True,True,EU-regulated CEX,EU regulated
1745,Coinbase,GPT-5.5,3,Coinbase,COINBASE,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|127,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#127,budget_risk_term_environment,20000.0,risk-neutral,one to three years,recession,True,True,True,True,US-listed CEX,US regulated
1745,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|127,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#127,budget_risk_term_environment,20000.0,risk-neutral,one to three years,recession,True,True,True,True,US-listed CEX,US regulated
1745,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|127,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#127,budget_risk_term_environment,20000.0,risk-neutral,one to three years,recession,True,True,True,True,Swiss bank/broker,Swiss regulated
1746,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|126,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#126,budget_risk_term_environment,20000.0,risk-neutral,one to three years,crisis,True,True,True,True,EU-regulated CEX,EU regulated
1746,Coinbase,GPT-5.5,3,Coinbase,COINBASE,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|126,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#126,budget_risk_term_environment,20000.0,risk-neutral,one to three years,crisis,True,True,True,True,US-listed CEX,US regulated
1746,Kraken,GPT-5.5,2,Kraken,KRAKEN,7000.0,currency,CHF,7000.0,prompt,,0.35,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|126,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#126,budget_risk_term_environment,20000.0,risk-neutral,one to three years,crisis,True,True,True,True,US-listed CEX,US regulated
1746,Swissquote,GPT-5.5,1,Swissquote,SWISSQUOTE,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|126,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#126,budget_risk_term_environment,20000.0,risk-neutral,one to three years,crisis,True,True,True,True,Swiss bank/broker,Swiss regulated
1747,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|122,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#122,budget_risk_term_environment,20000.0,risk-neutral,less than one year,crisis,True,True,True,True,EU-regulated CEX,EU regulated
1747,Coinbase,GPT-5.5,2,Coinbase,COINBASE,6000.0,currency,CHF,6000.0,prompt,,0.3,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|122,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#122,budget_risk_term_environment,20000.0,risk-neutral,less than one year,crisis,True,True,True,True,US-listed CEX,US regulated
1747,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|122,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#122,budget_risk_term_environment,20000.0,risk-neutral,less than one year,crisis,True,True,True,True,US-listed CEX,US regulated
1747,SwissBorg,GPT-5.5,4,SwissBorg,SWISSBORG,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|122,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#122,budget_risk_term_environment,20000.0,risk-neutral,less than one year,crisis,True,True,True,True,Swiss bank/broker,Swiss regulated
1748,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|131,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#131,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,recession,True,True,True,True,EU-regulated CEX,EU regulated
1748,Coinbase,GPT-5.5,2,Coinbase,COINBASE,6000.0,currency,CHF,6000.0,prompt,,0.3,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|131,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#131,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,recession,True,True,True,True,US-listed CEX,US regulated
1748,Kraken,GPT-5.5,1,Kraken,KRAKEN,10000.0,currency,CHF,10000.0,prompt,,0.5,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|131,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#131,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,recession,True,True,True,True,US-listed CEX,US regulated
1749,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|130,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#130,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,crisis,True,True,True,True,EU-regulated CEX,EU regulated
1749,Coinbase,GPT-5.5,2,Coinbase,COINBASE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|130,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#130,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,crisis,True,True,True,True,US-listed CEX,US regulated
1749,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|130,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#130,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,crisis,True,True,True,True,US-listed CEX,US regulated
1749,Swissquote,GPT-5.5,4,Swissquote,SWISSQUOTE,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|130,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#130,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,crisis,True,True,True,True,Swiss bank/broker,Swiss regulated
1750,Bitpanda,GPT-5.5,4,Bitpanda,BITPANDA,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|128,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#128,budget_risk_term_environment,20000.0,risk-neutral,one to three years,recovery,True,True,True,True,EU-regulated CEX,EU regulated
1750,Coinbase,GPT-5.5,2,Coinbase,COINBASE,6000.0,currency,CHF,6000.0,prompt,,0.3,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|128,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#128,budget_risk_term_environment,20000.0,risk-neutral,one to three years,recovery,True,True,True,True,US-listed CEX,US regulated
1750,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|128,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#128,budget_risk_term_environment,20000.0,risk-neutral,one to three years,recovery,True,True,True,True,US-listed CEX,US regulated
1750,Swissquote,GPT-5.5,3,Swissquote,SWISSQUOTE,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|128,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#128,budget_risk_term_environment,20000.0,risk-neutral,one to three years,recovery,True,True,True,True,Swiss bank/broker,Swiss regulated
1751,Binance,GPT-5.5,4,Binance,BINANCE,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|135,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#135,budget_risk_term_environment,20000.0,risk-seeking,less than one year,recession,True,True,True,True,Global CEX,Global / offshore
1751,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|135,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#135,budget_risk_term_environment,20000.0,risk-seeking,less than one year,recession,True,True,True,True,EU-regulated CEX,EU regulated
1751,Coinbase,GPT-5.5,2,Coinbase,COINBASE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|135,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#135,budget_risk_term_environment,20000.0,risk-seeking,less than one year,recession,True,True,True,True,US-listed CEX,US regulated
1751,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|135,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#135,budget_risk_term_environment,20000.0,risk-seeking,less than one year,recession,True,True,True,True,US-listed CEX,US regulated
1752,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|132,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#132,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,recovery,True,True,True,True,EU-regulated CEX,EU regulated
1752,Coinbase,GPT-5.5,3,Coinbase,COINBASE,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|132,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#132,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,recovery,True,True,True,True,US-listed CEX,US regulated
1752,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|132,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#132,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,recovery,True,True,True,True,US-listed CEX,US regulated
1752,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|132,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#132,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,recovery,True,True,True,True,Swiss bank/broker,Swiss regulated
1753,Binance,GPT-5.5,4,Binance,BINANCE,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|134,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#134,budget_risk_term_environment,20000.0,risk-seeking,less than one year,crisis,True,True,True,True,Global CEX,Global / offshore
1753,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|134,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#134,budget_risk_term_environment,20000.0,risk-seeking,less than one year,crisis,True,True,True,True,EU-regulated CEX,EU regulated
1753,Coinbase,GPT-5.5,2,Coinbase,COINBASE,6000.0,currency,CHF,6000.0,prompt,,0.3,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|134,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#134,budget_risk_term_environment,20000.0,risk-seeking,less than one year,crisis,True,True,True,True,US-listed CEX,US regulated
1753,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|134,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#134,budget_risk_term_environment,20000.0,risk-seeking,less than one year,crisis,True,True,True,True,US-listed CEX,US regulated
1754,Binance,GPT-5.5,2,Binance,BINANCE,6000.0,currency,CHF,6000.0,prompt,,0.3,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|137,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#137,budget_risk_term_environment,20000.0,risk-seeking,one to three years,expansion,True,True,True,True,Global CEX,Global / offshore
1754,Coinbase,GPT-5.5,3,Coinbase,COINBASE,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|137,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#137,budget_risk_term_environment,20000.0,risk-seeking,one to three years,expansion,True,True,True,True,US-listed CEX,US regulated
1754,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|137,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#137,budget_risk_term_environment,20000.0,risk-seeking,one to three years,expansion,True,True,True,True,US-listed CEX,US regulated
1754,SwissBorg,GPT-5.5,4,SwissBorg,SWISSBORG,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|137,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#137,budget_risk_term_environment,20000.0,risk-seeking,one to three years,expansion,True,True,True,True,Swiss bank/broker,Swiss regulated
1755,Binance,GPT-5.5,2,Binance,BINANCE,6000.0,currency,CHF,6000.0,prompt,,0.3,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|136,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#136,budget_risk_term_environment,20000.0,risk-seeking,less than one year,recovery,True,True,True,True,Global CEX,Global / offshore
1755,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|136,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#136,budget_risk_term_environment,20000.0,risk-seeking,less than one year,recovery,True,True,True,True,EU-regulated CEX,EU regulated
1755,Coinbase,GPT-5.5,3,Coinbase,COINBASE,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|136,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#136,budget_risk_term_environment,20000.0,risk-seeking,less than one year,recovery,True,True,True,True,US-listed CEX,US regulated
1755,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|136,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#136,budget_risk_term_environment,20000.0,risk-seeking,less than one year,recovery,True,True,True,True,US-listed CEX,US regulated
1756,Binance,GPT-5.5,1,Binance,BINANCE,10000.0,currency,CHF,10000.0,prompt,,0.5,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|133,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#133,budget_risk_term_environment,20000.0,risk-seeking,less than one year,expansion,True,True,True,True,Global CEX,Global / offshore
1756,Coinbase,GPT-5.5,3,Coinbase,COINBASE,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|133,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#133,budget_risk_term_environment,20000.0,risk-seeking,less than one year,expansion,True,True,True,True,US-listed CEX,US regulated
1756,Kraken,GPT-5.5,2,Kraken,KRAKEN,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|133,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#133,budget_risk_term_environment,20000.0,risk-seeking,less than one year,expansion,True,True,True,True,US-listed CEX,US regulated
1756,OKX,GPT-5.5,4,OKX,OKX,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|133,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#133,budget_risk_term_environment,20000.0,risk-seeking,less than one year,expansion,True,True,True,True,Global CEX,Global / offshore
1757,Binance,GPT-5.5,5,Binance,BINANCE,1500.0,currency,CHF,1500.0,prompt,,0.075,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|138,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#138,budget_risk_term_environment,20000.0,risk-seeking,one to three years,crisis,True,True,True,True,Global CEX,Global / offshore
1757,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|138,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#138,budget_risk_term_environment,20000.0,risk-seeking,one to three years,crisis,True,True,True,True,EU-regulated CEX,EU regulated
1757,Coinbase,GPT-5.5,2,Coinbase,COINBASE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|138,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#138,budget_risk_term_environment,20000.0,risk-seeking,one to three years,crisis,True,True,True,True,US-listed CEX,US regulated
1757,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|138,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#138,budget_risk_term_environment,20000.0,risk-seeking,one to three years,crisis,True,True,True,True,US-listed CEX,US regulated
1757,SwissBorg,GPT-5.5,4,SwissBorg,SWISSBORG,2500.0,currency,CHF,2500.0,prompt,,0.125,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|138,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#138,budget_risk_term_environment,20000.0,risk-seeking,one to three years,crisis,True,True,True,True,Swiss bank/broker,Swiss regulated
1758,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|129,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#129,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,expansion,True,True,True,True,EU-regulated CEX,EU regulated
1758,Coinbase,GPT-5.5,2,Coinbase,COINBASE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|129,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#129,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,expansion,True,True,True,True,US-listed CEX,US regulated
1758,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|129,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#129,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,expansion,True,True,True,True,US-listed CEX,US regulated
1758,SwissBorg,GPT-5.5,3,SwissBorg,SWISSBORG,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|129,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#129,budget_risk_term_environment,20000.0,risk-neutral,three to ten years,expansion,True,True,True,True,Swiss bank/broker,Swiss regulated
